"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"39",4.73572246172601,4.85698859150096,4.77244546028154,4.81956215638389,4.82746224030033,4.86800064917212,4.7696404020542,4.80487810237705,4.78008441020717,4.77092165064021,4.75261798780475,4.8076864041151,4.87369541059393,4.84258323176966
"40",4.76838434461219,4.74401266134789,4.78912236017256,4.7579777843577,4.76195076674306,4.74458519393346,4.77729083368477,4.82588728301623,4.80910873822109,4.88881788618212,4.7802008533316,4.77995728189265,4.81067257605517,4.77407346463599
"41",4.79622141562918,4.81035312793293,4.74636618994093,4.80715968927759,4.78056460115577,4.79251140198562,4.74002004375835,4.76720492845067,4.76117418617006,4.76695068336796,4.82990836916203,4.7858339007679,4.80216334747313,4.79630058316658
"42",4.84977440073448,4.80375042980096,4.75798238619985,4.80349280231299,4.75029385285832,4.8591377500449,4.81050955218105,4.7710530426946,4.79777682951228,4.79949441526505,4.75875282690082,4.76767323438012,4.80489534883215,4.8339634583373
"43",4.86888473520022,4.78999527187975,4.8284909417808,4.82752007235523,4.82133304300024,4.81620811551801,4.83611760935225,4.88834698938603,4.76650299442782,4.73798247525022,4.80473803950258,4.81282067283038,4.78893908883395,4.76988654629328
"44",4.84433332544731,4.81352927789122,4.78431783060413,4.83933163749564,4.82438871197903,4.78874848428614,4.81069455246016,4.82665986757812,4.74606985614132,4.8670741881922,4.76124119016827,4.78886510485167,4.76923808042721,4.8109685846514
"45",4.74242166590304,4.82830131467357,4.89072618940344,4.83702299577719,4.7456909237798,4.81099833336989,4.78768720011127,4.80331246726249,4.86315365810578,4.83369271938155,4.77864448717132,4.89429332500445,4.78084791417617,4.75219081704953
"46",4.81007273262843,4.75017102781228,4.8201810316843,4.79603666985286,4.74298781257838,4.81136419578637,4.75434604242122,4.74971761111334,4.78089911767022,4.80594200249889,4.85186744555426,4.73661270163627,4.77214873762656,4.7873419143056
"47",4.77853438964437,4.83107586723603,4.80280065702248,4.84854832808267,4.84795692797152,4.81304348588062,4.79162337132545,4.81327090937213,4.71341571682763,4.79388301710908,4.80662506381168,4.84078736919775,4.76212171404282,4.8119575365133
"48",4.82238786331659,4.80775721120272,4.71959038521374,4.79340975421396,4.82181361141899,4.81358399264697,4.83759634890835,4.7778169222134,4.849087834118,4.79444292673895,4.79609413177284,4.79981162604278,4.77841647738518,4.82898237191729
"49",4.77305930133924,4.82175678078269,4.85830150793964,4.72909134688271,4.87982155055225,4.79077381968993,4.77461017302716,4.82148809806489,4.85023137348437,4.80083962310711,4.7708982207697,4.7917344702994,4.79422514813168,4.79298771161369
"50",4.83076471224508,4.82511627384721,4.77651285244355,4.80732384960986,4.84134396852095,4.79555052552712,4.79123007475121,4.79655664877027,4.81290186042163,4.75664116326496,4.76071632460647,4.84697787613506,4.85280098540111,4.84503445035007
"51",4.78796120328536,4.78760774276204,4.80314815511455,4.80537464830222,4.83355597257144,4.8092256292568,4.80608852964203,4.83162934716992,4.8512859287875,4.82792228866486,4.83320922001069,4.8348613677706,4.85719362054936,4.77518892685844
"52",4.77482744656549,4.79712429910427,4.79088132110723,4.82753366295623,4.81156213312483,4.77880501235087,4.73738148267899,4.75823889374492,4.8226172007958,4.79415322110658,4.77410320681793,4.80723525199756,4.7548850029155,4.85407851202704
"53",4.76723134745834,4.78102682133649,4.77775525117876,4.78631469966143,4.78740825699909,4.74854405731,4.79406835839147,4.80766738422117,4.83370399794536,4.75026464062258,4.82232780425836,4.73144319624717,4.72730640506251,4.7804785011901
"54",4.76815363220244,4.74124168392136,4.73519194548196,4.81799453139039,4.77361698226798,4.8095078537947,4.80941066941016,4.72911389544871,4.85838755024393,4.74299241217397,4.77200247299079,4.79984891416251,4.76308148820609,4.78868359459784
"55",4.84154696866189,4.84199874242033,4.78533239572868,4.82201166250367,4.80522734638915,4.81778134635459,4.79213869181626,4.79404986998536,4.7217536107262,4.80441096031466,4.76829729247071,4.79265061589675,4.8191711621921,4.79109333352833
"56",4.76229892036569,4.87457058213299,4.78369559036375,4.828552826007,4.82883030237824,4.77091883372108,4.79741413016802,4.78740613368155,4.86553663964746,4.79043226321332,4.82177326125832,4.7889564227468,4.78162999858407,4.7889061243195
"57",4.77617455154272,4.83910661131678,4.79481648153857,4.75807929206964,4.79799725038991,4.75802760526796,4.8002686979766,4.82573829711741,4.777149962022,4.75036099094486,4.73945324374196,4.78994702126422,4.77178584616184,4.77262493331547
"58",4.80723540194278,4.79163522361416,4.7600624697056,4.79576675349255,4.82888454330184,4.85138605937519,4.83411878868673,4.82770153195044,4.76710393377892,4.72244162235077,4.83537606827818,4.75490133389823,4.79225067020683,4.83570336478692
"59",4.79025674219889,4.84456961442115,4.84292518340258,4.79305865188169,4.76423926810825,4.76773918164386,4.79511623745364,4.79013125721829,4.81714844010712,4.76039723477446,4.77210934141717,4.85609304678938,4.76836489590135,4.73689576089797
"60",4.81989922752452,4.81533214404075,4.71567087379385,4.83918412587394,4.7491353989834,4.86151431141253,4.78790629928853,4.82442394335637,4.78652975760219,4.77034750277805,4.81449422250144,4.768916622859,4.79911688862078,4.78777927910195
"61",4.82563621007487,4.81839473498645,4.85196385976124,4.76071868696273,4.83532854027487,4.84517121830912,4.7621782499648,4.80561600408504,4.8179018270438,4.81595324810494,4.7424921390938,4.85256791025966,4.80896378822121,4.76663197991822
"62",4.80059661849958,4.83374349737797,4.70901737389145,4.73831959993351,4.81104966010706,4.78710383086296,4.80585058597396,4.77447429158597,4.76198755798586,4.83441229394531,4.82205323652933,4.79447347548625,4.77591333019414,4.77653758940038
"63",4.78463668060599,4.78345694133226,4.75987315692829,4.82649861825946,4.76391459426649,4.80416730858084,4.81685103326105,4.83782495509908,4.79531263299192,4.79864355211023,4.79809805463372,4.8287964402967,4.80830292468666,4.76699858243721
"64",4.86293925706797,4.78339641400787,4.81238349444392,4.77580959502097,4.81794544209524,4.74491824304534,4.75909269708105,4.78140693569653,4.80037319259781,4.76840664617597,4.78473289983745,4.7501106280188,4.78630220940708,4.8132421213587
"65",4.78547385830429,4.80358298378112,4.86855133370684,4.78605249899432,4.77371870953848,4.82661780096826,4.7943603282384,4.84568120688328,4.85580939717231,4.77570079905388,4.85933674114163,4.82000899003092,4.81851961848972,4.85568565885381
"66",4.82838504224205,4.81078242696474,4.8087996853899,4.80301524811653,4.82241476417232,4.82376846094885,4.80466564369251,4.77224451962804,4.76197194025385,4.79776823304497,4.8209653370981,4.77369580940262,4.77515882699461,4.77291850554857
"67",4.83139852883692,4.78108071323845,4.7937154220417,4.75901468592414,4.83195931682386,4.79703663066761,4.75311406772206,4.72687021474565,4.8331326951243,4.80906957892103,4.77745795920527,4.82684522678174,4.84248860779736,4.80117071363287
"68",4.82239729124476,4.78711345415552,4.77796419339604,4.74870986606613,4.76073879661966,4.84429807514497,4.801028015761,4.82948897601694,4.75783301271252,4.79382666421775,4.74367270803889,4.79471318575384,4.74525650868904,4.73019318920197
"69",4.85135904099343,4.81943006721766,4.82679178871866,4.75183494951259,4.84605107807589,4.82535832996321,4.74870368377314,4.78656913140235,4.77550320031858,4.81509162466495,4.80213612189465,4.78778258996637,4.83355691967817,4.80223643392475
"70",4.81950277604873,4.84055517756821,4.86523028012055,4.8378089816724,4.78349452782955,4.81349772746233,4.79203976095751,4.80949531535509,4.81278108676983,4.75328243193597,4.85663509609557,4.80031110894726,4.83622882026276,4.79319720246048
"71",4.78998276214604,4.84469568730543,4.80591483200607,4.84018474391478,4.78965907025631,4.75996891917097,4.80210248440709,4.75101746950923,4.8442552914239,4.77648026567256,4.82166352673416,4.77418705652514,4.75266255543893,4.74148751997222
"72",4.79520630934495,4.80150199792006,4.7652512475659,4.80252916532039,4.81389292387432,4.76040491597566,4.84874410178877,4.82123795226405,4.78723949830665,4.77146398697799,4.79770507389422,4.77802329210735,4.79037205262216,4.80541907177936
"73",4.80124576970135,4.83120201455733,4.74050778101046,4.78297306624415,4.78494873224301,4.76748338600351,4.75585694971236,4.76957498103824,4.78234417644088,4.74540048906855,4.78096467901048,4.80927446712324,4.75250997028811,4.85688501959532
"74",4.81063054528001,4.79082927779479,4.78897231680034,4.72435788849213,4.76424161357611,4.78275521327423,4.76128588905294,4.86023561651739,4.74650668432191,4.81792850537155,4.7898492634878,4.76272686025428,4.86624290598229,4.80517097514222
"75",4.77170277323025,4.79356074516717,4.80656710819475,4.81073849809078,4.84171790971364,4.78681312333791,4.78934300461551,4.82969601579362,4.81966245958515,4.82774808914956,4.84585649657803,4.82207156245564,4.79380363199342,4.81709918849014
"76",4.80592470711306,4.72698452689183,4.84110354224646,4.79602202134417,4.75376864659932,4.80559618440536,4.79567378996677,4.82789339766969,4.82636296106213,4.76517732562041,4.74472276892539,4.81653349592826,4.80351877504747,4.80314926342121
"77",4.88201768774659,4.79293211410968,4.77137145517614,4.68181985445056,4.76639723949936,4.77177711250642,4.80006857180787,4.80270040219848,4.79071634371757,4.76588040202223,4.80720350941708,4.82460985373741,4.73698728710696,4.78419575444378
"78",4.72149229183017,4.76830518793562,4.81576515932706,4.81925713963355,4.78414511690038,4.76904683284138,4.76688451173597,4.79055396555643,4.78799413478088,4.80455488972552,4.84183445180557,4.80187612837816,4.76718774252018,4.74824744514018
"79",4.78096056590538,4.77543164421169,4.79855201673752,4.78106491077016,4.87111168976616,4.83304535520727,4.85741548574049,4.80644145206076,4.74682289550938,4.76942547027596,4.82120049888108,4.81075292158902,4.85717820826026,4.78739674019824
"80",4.75840555413219,4.86217915590476,4.83546855034081,4.75165908030153,4.85455524334104,4.86749643380892,4.87020153777178,4.78156114680788,4.81649216224068,4.83193931117654,4.83283985261592,4.81113420269189,4.75106589032066,4.75472728163587
"81",4.76548229857403,4.77583015828042,4.82762489464072,4.80203704935622,4.79803099584501,4.89328767129982,4.75555548034328,4.75048860764711,4.78225940024564,4.74116585171825,4.83807466817757,4.79137149498671,4.76382803227109,4.79747924269706
"82",4.78968952584588,4.7632049658025,4.7868962928323,4.84290955881642,4.85681574413997,4.78254520624308,4.78674588671519,4.8527713590524,4.78396231431089,4.80857130080894,4.73689226290074,4.77544049254326,4.84919336678385,4.77742908455943
"83",4.79257589650066,4.7607205322445,4.80296848016336,4.8151126343962,4.86711680720772,4.77409458677832,4.76102297438863,4.81057206692861,4.7969409891696,4.80532552492755,4.80062754261651,4.82690762829403,4.76525059021729,4.81094436454002
"84",4.79786470919661,4.79202301910794,4.78552064332566,4.76911816028091,4.85768659765541,4.82977647845294,4.81762924558676,4.80694999171846,4.78506291620717,4.79235770448861,4.77734026629237,4.80201341187521,4.81578074100471,4.84955454816722
"85",4.79441083953449,4.82780628503703,4.84603172382939,4.78490181043,4.8163390533501,4.81222752906022,4.79514265629348,4.79965125921367,4.70842311215845,4.80018866546276,4.78623936148657,4.82620673428818,4.8524172915516,4.84433054949204
"86",4.8283989037754,4.81286762736588,4.83440832368663,4.82385426339248,4.78401936847112,4.76268139083211,4.81771308392739,4.77592886163507,4.84787767485152,4.83498548571522,4.7701701335871,4.82924723345574,4.78520980591261,4.77193878531645
"87",4.82607442818277,4.83572844485295,4.81230138938955,4.81335141777039,4.82010951077986,4.82921441590322,4.76706222993739,4.83569090013324,4.76858723315063,4.84830309682072,4.80634685859978,4.77380319967875,4.72392854495901,4.81172925496146
"88",4.82866633788838,4.79191816135124,4.88175534932458,4.82982218681129,4.75914193110208,4.83756066036671,4.78229897657208,4.7536891848502,4.84850283802517,4.8429290058243,4.80814369172029,4.76074226323171,4.83946593598336,4.73279969973219
"89",4.77955544751033,4.74430151685171,4.81212297305014,4.80542778849304,4.87066398315091,4.81670529596289,4.82678535256816,4.77530757766853,4.78034184759796,4.84204472550491,4.84097855685257,4.81294497286183,4.76671935309198,4.76085840860216
"90",4.80992711609459,4.7930023691796,4.78659806709906,4.7798483077504,4.80948119799124,4.80658664728499,4.8777550782624,4.82283124331308,4.77678043365748,4.80387264919773,4.81698837154938,4.73340280963648,4.77355508232977,4.73241613271451
"91",4.79243446410707,4.83459989684092,4.76999186017104,4.79946727634926,4.81065226272079,4.83124381340632,4.77253150868853,4.79584423076625,4.7640984691411,4.80241443968452,4.78646249926262,4.80482830304755,4.81632938874992,4.82827257510956
"92",4.80576981051844,4.85644721459507,4.82017591373232,4.79690544243951,4.84286045314774,4.76333445168755,4.80797305846682,4.81873794913717,4.76619593922315,4.83127149067943,4.80504037782555,4.81116837399025,4.69126178277285,4.78608005154885
"93",4.84318695501314,4.76363379225446,4.84333428160431,4.78549300381763,4.77358327362599,4.75696221171474,4.83091900616918,4.83557853542136,4.90481813514546,4.79703830428539,4.79185748290512,4.81544044635868,4.77317579955404,4.85516760385704
"94",4.8340998230751,4.76154141255876,4.78643318254815,4.81651881238371,4.82174839640155,4.77018114300175,4.75633006516036,4.79389412930309,4.83850581168877,4.80765628410284,4.83934270015596,4.86069926891174,4.76186642921311,4.82115565123402
"95",4.7647524184671,4.81735222589844,4.82287120878324,4.84313642634404,4.77166616517047,4.84364651207108,4.84926898801384,4.78205192838636,4.8161673476274,4.80118040828324,4.87489208142364,4.75338208000509,4.80386739722205,4.80203854009622
"96",4.82934463329987,4.81017384874032,4.79621480668311,4.83015497668655,4.74744418021322,4.82119270008144,4.79399752335775,4.82046651389778,4.812101342891,4.73437106663348,4.74305802419361,4.75472493256389,4.83441955611967,4.72457637753693
"97",4.81890820267953,4.80765283828173,4.80628802145833,4.73310478281655,4.77849014732223,4.76569204996503,4.79971867637822,4.81104473942487,4.78895971270245,4.78312905488852,4.76635267896201,4.75343906043356,4.77979461674006,4.80829707992213
"98",4.8342070038951,4.75287784188075,4.8327032260133,4.79112625985402,4.81524885789937,4.83119512833818,4.84814926876907,4.76818029531111,4.79163867454468,4.83117916118872,4.78737428676213,4.8161908261377,4.87253956637195,4.82572574390914
"99",4.81146719500485,4.80418911752131,4.73645434870217,4.79606456946079,4.78942665728066,4.79769459140109,4.85441547805918,4.82642124525874,4.81682192414643,4.70538314161339,4.74619013045817,4.75706773954114,4.80440791696071,4.79668007179744
"100",4.78409810793707,4.72917974857928,4.84057928584507,4.79544944952799,4.80077627099887,4.83781725609039,4.76355039890485,4.83353648753357,4.85924178107864,4.77132802410252,4.84142862275197,4.77299669074807,4.80311239355651,4.80961919421411
